num,sf,shift,LM,MW,C,N,P,O,cansmi,envlab,mw,P_oxidation_state,P_valence
Lan2-CMP1994,C24H29NO4PS+,40.3,CDCl3,458.530121,24,1,1,4,CCOP(=O)(C(c1cccc(c1)OC)N[S@@+](=O)(c1ccc(cc1)C)C)c1ccccc1,C1C1O1O2,458.5400000000002,5,5.0
Lan2-CMP1995,C23H26NO4PS,68.2,CDCl3,443.495601,23,1,1,4,CCOC(=O)C1=C2c3ccccc3C=CN2C2([P@@]1(=S)CC(=C(C2)C)C)C(=O)OCC,C1C1C1S2,443.50500000000034,5,5.0
Lan2-CMP1996,C23H26NO6P,-3.96,CDCl3,443.429401,23,1,1,6,CCOC(=O)c1nc(c2ccc(cc2)C)c2c(c1OP(=O)(OCC)OCC)cccc2,O1O1O1O2,443.4360000000002,5,5.0
Lan2-CMP1999,C23H26N3O7P,23.1,CDCl3,487.442201,23,3,1,7,COc1cc(OC)nc(n1)Oc1ccccc1C(=O)NC(P(=O)(OC)OC)c1ccc(cc1)C,C1O1O1O2,487.4490000000002,5,5.0
Lan2-CMP2000,C23H27BrN3O6P,25.06,CDCl3,552.354740999999,23,3,1,6,CCOP(=O)(C(c1ccccc1Oc1nc(OC)cc(n1)OC)Nc1ccc(cc1)Br)OCC,C1O1O1O2,552.3620000000001,5,5.0
Lan2-CMP2001,C23H27BrN3O6P,25.36,CDCl3,552.354740999999,23,3,1,6,CCOP(=O)(C(c1ccccc1Oc1nc(OC)cc(n1)OC)Nc1cccc(c1)Br)OCC,C1O1O1O2,552.3620000000001,5,5.0
Lan2-CMP2002,C23H28NO9P,18.65,CDCl3,493.443481,23,1,1,9,CCOP(=O)(C(N1OC(C(C1c1ccc(cc1)OC)C(=O)O)C(=O)O)c1ccccc1)OCC,C1O1O1O2,493.4490000000003,5,5.0
Lan2-CMP2003,C23H27ClN3O6P,25.18,CDCl3,507.903741,23,3,1,6,CCOP(=O)(C(c1ccccc1Oc1nc(OC)cc(n1)OC)Nc1cccc(c1)Cl)OCC,C1O1O1O2,507.9110000000002,5,5.0
Lan2-CMP2004,C23H27ClN3O6P,25.54,CDCl3,507.903741,23,3,1,6,CCOP(=O)(C(c1ccccc1Oc1nc(OC)cc(n1)OC)Nc1ccc(cc1)Cl)OCC,C1O1O1O2,507.9110000000002,5,5.0
Lan2-CMP2007,C23H27N2O7P,11.32,CDCl3,474.443441,23,2,1,7,CN1C(=O)N(C)C(C(C1=O)P(=O)(Oc1ccccc1)Oc1ccccc1)C(=O)OC(C)(C)C,C1O1O1O2,474.4500000000002,5,5.0
Lan2-CMP2012,C23H27N4O8P,24.36,CDCl3,518.456241,23,4,1,8,CCOP(=O)(C(c1ccccc1Oc1nc(OC)cc(n1)OC)Nc1ccc(cc1)[N+](=O)[O-])OCC,C1O1O1O2,518.4630000000003,5,5.0
Lan2-CMP2016,C22H27O5P,25.2,CDCl3,402.420541,22,0,1,5,O=C(C(CP1(=O)OCCCO1)CCCc1ccccc1)OCc1ccccc1,C1O1O1O2,402.427,5,5.0
Lan2-CMP2017,C23H28ClN2O3P,28.0,CDCl3,446.906781,23,2,1,3,CC(OP(=O)(C(c1cn(nc1C)c1ccccc1)c1ccc(cc1)Cl)OC(C)C)C,C1O1O1O2,446.9150000000001,5,5.0
Lan2-CMP2018,C23H28F3N2O4P,21.0,CDCl3,484.4483906,23,2,1,4,COP(=O)(C(N(C(=O)Nc1ccccc1)C1CCCCC1)c1ccc(cc1)C(F)(F)F)OC,C1O1O1O2,484.45500000000027,5,5.0
Lan2-CMP2021,C23H28N3O6P,8.61,CDCl3,473.458681,23,3,1,6,CC(OP(=O)(C(c1c(C)nn(c1O)c1ccccc1)c1ccc(cc1)[N+](=O)[O-])OC(C)C)C,C1O1O1O2,473.4660000000002,5,5.0
Lan2-CMP2022,C23H28N3O6P,23.27,CDCl3,473.458681,23,3,1,6,CCOP(=O)(C(c1ccccc1Oc1nc(OC)cc(n1)OC)Nc1ccccc1)OCC,C1O1O1O2,473.4660000000002,5,5.0
Lan2-CMP2024,C23H29FN3O3PS2,22.4,CDCl3,509.5968242,23,3,1,3,CCCCOP(=O)(C(c1ccccc1)NC(=S)Nc1nc2c(s1)cc(cc2)F)OCCCC,C1O1O1O2,509.6090000000003,5,5.0
Lan2-CMP2025,C23H31N2O5P,18.0,CDCl3,446.476401,23,2,1,5,COc1ccc(cc1)C(P(=O)(OC)OC)N(C(=O)Nc1ccccc1)C1CCCCC1,C1O1O1O2,446.4840000000002,5,5.0
Lan2-CMP2031,C23H30Cl3O2P,39.1,CDCl3,475.815861,23,0,1,2,Cc1cc2Cc3cc(C)cc(c3OP(Oc2c(c1)C(C)(C)C)(Cl)(Cl)Cl)C(C)(C)C,Cl1Cl1Cl1O1O1,475.82400000000007,5,5.0
Lan2-CMP2035,C23H30N3O4PS2,21.5,CDCl3,507.605761,23,3,1,4,CCCOP(=O)(C(c1ccccc1)NC(=S)Nc1sc2c(n1)ccc(c2)OCC)OCCC,C1O1O1O2,507.61800000000034,5,5.0
Lan2-CMP2036,C23H30N3O4PS2,20.5,CDCl3,507.605761,23,3,1,4,CCOc1ccc2c(c1)sc(n2)NC(=S)NC(P(=O)(OC(C)C)OC(C)C)c1ccccc1,C1O1O1O2,507.6180000000002,5,5.0
Lan2-CMP2037,C23H31N2O5P,15.0,CDCl3,446.476401,23,2,1,5,COc1ccccc1C(P(=O)(OC)OC)N(C(=O)Nc1ccccc1)C1CCCCC1,C1O1O1O2,446.4840000000002,5,5.0
Lan2-CMP2038,C23H31N2O5P,19.0,CDCl3,446.476401,23,2,1,5,COc1cccc(c1)C(P(=O)(OC)OC)N(C(=O)Nc1ccccc1)C1CCCCC1,C1O1O1O2,446.4840000000002,5,5.0
Lan2-CMP2048,C23H33O8P,56.2,CDCl3,468.477081,23,0,1,8,COC1CCP(=O)(C1OC1C2OC(OC2OC1C1COC(O1)(C)C)(C)C)c1ccccc1,C1C1C1O2,468.4830000000003,5,5.0
Lan2-CMP2063,C23H42ClO4P,16.7,CDCl3,449.003941000001,23,0,1,4,ClCC(=O)CP(=O)(OC1CC(C)CCC1C(C)C)OC1CC(C)CCC1C(C)C,C1O1O1O2,449.0120000000003,5,5.0
Lan2-CMP2065,C23H43N4O2PS,60.5,CDCl3,470.651881000001,23,4,1,2,CCCCCCN(P(=S)(N(CCCCCC)C)/N=c/1\ccccn1CC(=O)OCC)C,N1N1N1S2,470.6640000000002,5,5.0
Lan2-CMP2066,C23H43O4P,25.3,CDCl3,414.558881000001,23,0,1,4,CC1CCC(C(C1)OP(=O)(OC1CC(C)CCC1C(C)C)CC1CO1)C(C)C,C1O1O1O2,414.5670000000002,5,5.0
Lan2-CMP2067,C23H44ClO4P,28.81,CDCl3,451.019821000001,23,0,1,4,ClCC(CP(=O)(OC1CC(C)CCC1C(C)C)OC1CC(C)CCC1C(C)C)O,C1O1O1O2,451.0280000000003,5,5.0
Lan2-CMP2068,C23H44ClO4P,28.75,CDCl3,451.019821000001,23,0,1,4,ClCC(CP(=O)(OC1CC(C)CCC1C(C)C)OC1CC(C)CCC1C(C)C)O,C1O1O1O2,451.0280000000003,5,5.0
Lan2-CMP2069,C23H44N3O4P,27.4,CDCl3,457.586921000001,23,3,1,4,[N-]=[N+]=NCC(CP(=O)(OC1CC(C)CCC1C(C)C)OC1CC(C)CCC1C(C)C)O,C1O1O1O2,457.5960000000003,5,5.0
Lan2-CMP2084,C24H19BrNO2PS,51.47,CDCl3,496.355921,24,1,1,2,Brc1ccc(cc1)N1Cc2c(OP1(=S)OCc1ccccc1)ccc1c2cccc1,N1O1O1S2,496.36600000000016,5,5.0
Lan2-CMP2085,C25H21BrNO3P,-12.19,CDCl3,494.316901,25,1,1,3,Brc1ccc(cc1)N1Cc2c(OP1(=O)OCc1cccc(c1)C)ccc1c2cccc1,N1O1O1O2,494.3250000000002,5,5.0
Lan2-CMP2086,C25H21BrNO3P,-13.43,CDCl3,494.316901,25,1,1,3,Brc1ccc(cc1)N1Cc2c(OP1(=O)OCc1ccc(cc1)C)ccc1c2cccc1,N1O1O1O2,494.3250000000002,5,5.0
Lan2-CMP2090,C24H19O2P,32.7,CDCl3,370.380221,24,0,1,2,Oc1ccccc1c1ccccc1P(=O)(c1ccccc1)c1ccccc1,C1C1C1O2,370.388,5,5.0
Lan2-CMP2101,C24H22NO8P,-2.77,CDCl3,483.407141,24,1,1,8,COC(=O)CNP(=O)(Oc1ccccc1)Oc1cc2OC(CC(=O)c2c(c1)O)c1ccccc1,N1O1O1O2,483.4130000000003,5,5.0
Lan2-CMP2109,C24H21Cl2O3P,31.31,CDCl3,459.301501,24,0,1,3,CCOC(=O)C(=C)C(P(=O)(c1ccccc1)c1ccccc1)c1ccc(cc1Cl)Cl,C1C1C1O2,459.3090000000001,5,5.0
Lan2-CMP2111,C24H21N2O2P,34.87,CDCl3,400.409501,24,2,1,2,Oc1ccccc1C(P(=O)(c1ccccc1)c1ccccc1)Nc1ccccn1,C1C1C1O2,400.41800000000006,5,5.0
Lan2-CMP2119,C24H22ClO3P,31.6,CDCl3,424.856441,24,0,1,3,CCOC(=O)C(=C)C(P(=O)(c1ccccc1)c1ccccc1)c1ccc(cc1)Cl,C1C1C1O2,424.864,5,5.0
Lan2-CMP2120,C24H22Cl2NO7P,11.7,CDCl3,538.313740999999,24,1,1,7,COC(=O)C(P(=O)(Oc1ccccc1)Oc1ccccc1)C(C(=O)OC)Nc1cccc(c1Cl)Cl,C1O1O1O2,538.3200000000002,5,5.0
Lan2-CMP2121,C24H22Cl2NO7P,11.82,CDCl3,538.313740999999,24,1,1,7,COC(=O)C(C(P(=O)(Oc1ccccc1)Oc1ccccc1)C(=O)OC)Nc1ccc(cc1Cl)Cl,C1O1O1O2,538.3200000000002,5,5.0
Lan2-CMP2122,C24H22Cl2NO7P,11.55,CDCl3,538.313740999999,24,1,1,7,COC(=O)C(C(P(=O)(Oc1ccccc1)Oc1ccccc1)C(=O)OC)Nc1ccc(c(c1)Cl)Cl,C1O1O1O2,538.3200000000002,5,5.0
Lan2-CMP2125,C24H22NO5P,31.6,CDCl3,435.408941,24,1,1,5,CCOC(=O)C(=C)C(P(=O)(c1ccccc1)c1ccccc1)c1ccc(cc1)[N+](=O)[O-],C1C1C1O2,435.4160000000001,5,5.0
Lan2-CMP2126,C24H22NO8P,-18.18,CDCl3,483.407141,24,1,1,8,CCOC(=O)C/C=C(/c1ccc(cc1)[N+](=O)[O-])\OP(=O)(Oc1ccccc1)Oc1ccccc1,O1O1O1O2,483.4130000000002,5,5.0
Lan2-CMP2127,C24H22NO8P,-18.23,CDCl3,483.407141,24,1,1,8,CCOC(=O)C/C=C(/c1cccc(c1)[N+](=O)[O-])\OP(=O)(Oc1ccccc1)Oc1ccccc1,O1O1O1O2,483.4130000000002,5,5.0
Lan2-CMP2132,C24H23FNO7P,11.87,CDCl3,487.4140842,24,1,1,7,COC(=O)C(C(P(=O)(Oc1ccccc1)Oc1ccccc1)C(=O)OC)Nc1ccccc1F,C1O1O1O2,487.4200000000002,5,5.0
Lan2-CMP2136,C24H23O6P,-18.23,CDCl3,438.409581,24,0,1,6,CCOC(=O)C/C=C(/c1ccccc1)\OP(=O)(Oc1ccccc1)Oc1ccccc1,O1O1O1O2,438.4160000000001,5,5.0
Lan2-CMP2149,C24H24NO3P,88.9,CDCl3,405.426021,24,1,1,3,Cc1cc(C)c(c(c1)C)P1(=O)C2C=C(C1C1C2C(=O)N(C1=O)c1ccccc1)C,C1C1C1O2,405.43400000000014,5,5.0
Lan2-CMP2150,C24H24NO3P,29.2,CDCl3,405.426021,24,1,1,3,CCOP(=O)(c1ccccc1)/C(=C/c1ccc(cc1)C)/NC(=O)c1ccccc1,C1C1O1O2,405.43400000000014,5,5.0
Lan2-CMP2171,C25H29N4PS2,58.5,CDCl3,480.628321,25,4,1,0,S=C1N=C(NP(=S)(N1Cc1ccccc1)N(C)C)c1ccccc1.CCc1ccccc1,N1N1N1S2,480.64300000000026,5,5.0
Lan2-CMP2172,C25H29N4PS2,58.5,CDCl3,480.628321,25,4,1,0,S=C1N=C(Cc2ccccc2)NP(=S)(N1c1ccccc1)N(C)C.CCc1ccccc1,N1N1N1S2,480.64300000000026,5,5.0
Lan2-CMP2173,C24H25O2P,38.36,CDCl3,376.427861,24,0,1,2,CC(C(/C(=C\c1ccccc1)/P(=O)(c1ccccc1)c1ccccc1)O)C,C1C1C1O2,376.436,5,5.0
Lan2-CMP2174,C24H25O4P,20.91,CDCl3,408.426661,24,0,1,4,OCC1(C)COP(=O)(OC1)C(c1ccccc1)(c1ccccc1)c1ccccc1,C1O1O1O2,408.4340000000001,5,5.0
Lan2-CMP2175,C24H26ClN2O8P,16.7,CDCl3,536.898600999999,24,2,1,8,CCOP(=O)(C(c1ccc(cc1)Cl)OC(=O)c1ccccc1Oc1nc(OC)cc(n1)OC)OCC,C1O1O1O2,536.9050000000002,5,5.0
Lan2-CMP2178,C24H26FN2O8P,17.0,CDCl3,520.4440042,24,2,1,8,CCOP(=O)(C(c1ccc(cc1)F)OC(=O)c1ccccc1Oc1nc(OC)cc(n1)OC)OCC,C1O1O1O2,520.4500000000003,5,5.0
Lan2-CMP2179,C24H26NO3P,16.5,CDCl3,407.441901,24,1,1,3,O=P(C(c1ccccc1)N1CCCCC1)(Oc1ccccc1)Oc1ccccc1,C1O1O1O2,407.45,5,5.0
Lan2-CMP2185,C25H28N3O2PS,58.9,CDCl3,465.547481,25,3,1,2,O=C1N=C(CP(=S)(/C/1=C/1\N(C)c2c(C1(C)C)cccc2)N1CCOCC1)c1ccccc1,C1C1N1S2,465.55900000000025,5,5.0
Lan2-CMP2186,C24H26N3O3PS2,72.3,CDCl3,499.585301,24,3,1,3,CCC1=NN(P(=S)(N1Cc1ccccc1)c1ccc(cc1)OC)S(=O)Oc1ccc(cc1)C,C1N1N1S2,499.5980000000002,5,5.0
Lan2-CMP2187,C24H27Cl3N3O6P,11.05,CDCl3,590.820440999999,24,3,1,6,ClCCN(P(=O)(Oc1cc(nc2c1c(OC)cc(c2)OC)c1ccc(cc1)Cl)NCC(=O)OC)CCCl,N1N1O1O2,590.828,5,5.0
Lan2-CMP2188,C24H27FN3O7P,21.1,CDCl3,519.4592442,24,3,1,7,CCOP(=O)(C(c1ccc(cc1)F)NC(=O)c1ccccc1Oc1nc(OC)cc(n1)OC)OCC,C1O1O1O2,519.4660000000003,5,5.0
Lan2-CMP2189,C25H27F3N3O7P,24.79,CDCl3,569.466750599999,25,3,1,7,CCOP(=O)(C(c1ccc(cc1)C(F)(F)F)NC(=O)c1ccccc1Oc1nc(OC)cc(n1)OC)OCC,C1O1O1O2,569.4730000000002,5,5.0
Lan2-CMP2192,C24H27N2O7P,-2.8,CDCl3,486.454141,24,2,1,7,O=c1oc2ccccc2c(c1)OP(=O)(N1CCN(CC1)OC(=O)C(C)(C)C)Oc1ccccc1,N1O1O1O2,486.4610000000002,5,5.0
Lan2-CMP2193,C24H27N2O8P,17.2,CDCl3,502.453541,24,2,1,8,CCOP(=O)(C(c1ccccc1)OC(=O)c1ccccc1Oc1nc(OC)cc(n1)OC)OCC,C1O1O1O2,502.4600000000003,5,5.0
Lan2-CMP2197,C24H27OPS3,40.9,CDCl3,458.639341,24,0,1,1,COc1ccc(cc1)P1(=S)S[C@](S1)(c1ccccc1)[C@]12CC3CC(C2)CC(C1)C3,C1S1S1S2,458.65400000000034,5,5.0
Lan2-CMP2198,C24H27OPS3,42.9,CDCl3,458.639341,24,0,1,1,COc1ccc(cc1)P1(=S)S[C@](S1)(c1ccccc1)[C@]12CC3CC(C2)CC(C1)C3,C1S1S1S2,458.65400000000034,5,5.0
Lan2-CMP2202,C24H28ClN2O2PS,28.4,CDCl3,474.983081,24,2,1,2,OP(=O)C(c1ccc(cc1)Cl)Nc1scc(n1)C1CC(C1)(C)c1c(C)cc(cc1C)C,C1H1O1O2,474.9940000000004,5,5.0
Lan2-CMP2203,C24H28Cl2N3O4P,11.8,CDCl3,524.376581,24,3,1,4,ClCCN(P(=O)(N1CCN(CC1)c1ccc(cc1)C)Oc1cc(=O)oc2c1cccc2)CCCl,N1N1O1O2,524.3850000000003,5,5.0
Lan2-CMP2204,C24H28Cl2N3O6P,11.0,CDCl3,556.375380999999,24,3,1,6,ClCCN(P(=O)(Oc1cc(nc2c1c(OC)cc(c2)OC)c1ccccc1)NCC(=O)OC)CCCl,N1N1O1O2,556.3830000000002,5,5.0
Lan2-CMP2208,C24H28NO3P,23.7,CDCl3,409.457781,24,1,1,3,CCOP(=O)(C(c1ccccc1)NC(c1ccccc1)c1ccccc1)OCC,C1O1O1O2,409.4660000000002,5,5.0
Lan2-CMP2210,C24H28NO6P,22.3,CDCl3,457.455981,24,1,1,6,CCOP(=O)(C1C(=C(N)OC(=C1c1ccccc1)c1ccccc1)C(=O)OCC)OCC,C1O1O1O2,457.46300000000025,5,5.0
Lan2-CMP2212,C24H28N3O2PS,58.6,CDCl3,453.536781,24,3,1,2,CCN(P(=S)(c1ccccc1)/N=c/1\ccccn1CC(=O)OCc1ccccc1)CC,C1N1N1S2,453.5480000000003,5,5.0
Lan2-CMP2213,C24H28N3O4PS,28.3,CDCl3,485.535581,24,3,1,4,OP(=O)C(c1ccc(cc1)[N+](=O)[O-])Nc1scc(n1)C1CC(C1)(C)c1c(C)cc(cc1C)C,C1H1O1O2,485.54600000000033,5,5.0
Lan2-CMP2214,C24H28N3O7P,20.2,CDCl3,501.468781,24,3,1,7,CCOP(=O)(C(c1ccccc1)NC(=O)c1ccccc1Oc1nc(OC)cc(n1)OC)OCC,C1O1O1O2,501.47600000000034,5,5.0
Lan2-CMP2215,C24H28N3O8P,22.03,CDCl3,517.468181,24,3,1,8,COc1cc(OC)nc(n1)Oc1ccc(cc1)OCC(=O)NC(P(=O)(OC)OC)c1ccc(cc1)C,C1O1O1O2,517.4750000000003,5,5.0
Lan2-CMP2224,C24H29N2O3PS,23.3,CDCl3,456.537421,24,2,1,3,CCOP(=O)(C(c1ccc(s1)C)Nc1ccc2c(c1)c1ccccc1n2CC)OCC,C1O1O1O2,456.5480000000003,5,5.0
Lan2-CMP2225,C24H29N2O3PS,22.3,CDCl3,456.537421,24,2,1,3,CCOP(=O)(C(c1sccc1C)Nc1ccc2c(c1)c1ccccc1n2CC)OCC,C1O1O1O2,456.5480000000003,5,5.0
Lan2-CMP2226,C24H33N2O5P,3.86,CDCl3,460.502981,24,2,1,5,CCCCNC(P(=O)(O)O)C1CC(=O)C(CN1Cc1ccccc1)OCc1ccccc1,C1O1O1O2,460.5110000000002,5,5.0
Lan2-CMP2228,C24H29N4PS,55.0,CDCl3,436.552621,24,4,1,0,CN(P(=S)(c1ccccc1)/N=c\1/ncccn1Cc1ccccc1)C1CCCCC1,C1N1N1S2,436.56500000000034,5,5.0
Lan2-CMP2239,C24H30N3O7P,24.86,CDCl3,503.484661,24,3,1,7,CCOP(=O)(C(c1ccccc1Oc1nc(OC)cc(n1)OC)Nc1ccc(cc1)OC)OCC,C1O1O1O2,503.4920000000003,5,5.0
Lan2-CMP2242,C24H30N7O3P,-5.46,CDCl3,495.513861,24,7,1,3,CCO/C(=N\c1nc2c(n1P(=O)(n1c(/N=C(\OCC)/C)nc3c1cccc3)N(C)C)cccc2)/C,N1N1N1O2,495.5240000000002,5,5.0
Lan2-CMP2244,C24H21N2O9P,9.8,CDCl3,512.405301,24,2,1,9,CCOP(=O)(/C(=C/N1C(=O)c2c(C1=O)cccc2)/OC(=O)CN1C(=O)c2c(C1=O)cccc2)OCC,C1O1O1O2,512.4110000000003,5,5.0
Lan2-CMP2246,C24H31O2P,37.52,CDCl3,382.475501,24,0,1,2,CCCCCC1CC(=O)CCCC1P(=O)(c1ccccc1)c1ccccc1,C1C1C1O2,382.484,5,5.0
Lan2-CMP2247,C24H31O7P,28.9,CDCl3,462.472501,24,0,1,7,CCOP(=O)(CC(C(=O)OCc1ccccc1)CCC(=O)OCc1ccccc1)OCC,C1O1O1O2,462.4790000000003,5,5.0
Lan2-CMP2248,C24H32NO3P,30.5,CDCl3,413.489541,24,1,1,3,O=C(N1C(CCC1(C)C)CP(=O)(c1ccccc1)c1ccccc1)OC(C)(C)C,C1C1C1O2,413.49800000000016,5,5.0
Lan2-CMP2250,C24H32N3O3PS2,21.1,CDCl3,505.632941,24,3,1,3,CCCCOP(=O)(C(c1ccccc1)NC(=S)Nc1sc2c(n1)c(C)ccc2)OCCCC,C1O1O1O2,505.6460000000004,5,5.0
Lan2-CMP2251,C24H32N3O4PS2,21.7,CDCl3,521.632341,24,3,1,4,CCCCOP(=O)(C(c1ccccc1)NC(=S)Nc1sc2c(n1)c(OC)ccc2)OCCCC,C1O1O1O2,521.6450000000003,5,5.0
Lan2-CMP2259,C24H33O2PS,115.23,CDCl3,416.556381,24,0,1,2,S=P1(Oc2c(O1)cccc2)c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,C1O1O1S2,416.5670000000003,5,5.0
Lan2-CMP2261,C24H33O3P,44.43,CDCl3,400.490781,24,0,1,3,O=P1(Oc2c(O1)cccc2)c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,C1O1O1O2,400.49900000000025,5,5.0
Lan2-CMP2270,C24H35N2O9P,20.9,CDCl3,526.516461,24,2,1,9,CCOP(=O)(C(C(n1[nH]c(=O)c2c(c1=O)cccc2)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)OCC,C1O1O1O2,526.5230000000004,5,5.0
Lan2-CMP2276,C24H36N5O2PS,67.5,CDCl3,489.613701000001,24,5,1,2,Cc1ccc(cc1)n1c(C)c(c(c1C)P(=S)(N1CCOCC1)N1CCOCC1)/C=N/N(C)C,C1N1N1S2,489.6260000000004,5,5.0
Lan2-CMP2284,C24H39O5PS,39.68,CDCl3,470.602221000001,24,0,1,5,CCCCCCCCCCCCCC(=O)OCC1COP(=S)(O1)c1ccc(cc1)OC,C1O1O1S2,470.61200000000014,5,5.0
Lan2-CMP2286,C24H40N5OP,37.1,CDCl3,445.581061000001,24,5,1,1,C/C(=N/c1nc2c([nH]1)cccc2)/N(P(=O)(N(C)C)C)C1CCCCCCCCCCC1,C1N1N1O2,445.5920000000005,5,5.0
Lan2-CMP2294,C24H45O4P,-3.4,CDCl3,428.585461000001,24,0,1,4,CC1CCC(C(C1)OP(=O)(C(=O)C(C)C)OC1CC(C)CCC1C(C)C)C(C)C,C1O1O1O2,428.5940000000002,5,5.0
Lan2-CMP2298,C24H47O4P,24.04,CDCl3,430.601341000001,24,0,1,4,CC1CCC(C(C1)OP(=O)(C(C(C)C)O)OC1CC(C)CCC1C(C)C)C(C)C,C1O1O1O2,430.6100000000002,5,5.0
Lan2-CMP2308,C25H16Cl2NO2PS3,66.4,CDCl3,560.474800999999,25,1,1,2,Clc1ccc(cc1)OP(=S)(Sc1ccccc1c1nc2c(s1)cccc2)Oc1ccc(cc1)Cl,O1O1S1S2,560.4890000000003,5,5.0
Lan2-CMP2309,C25H16Cl2NO3PS2,62.1,CDCl3,544.409200999999,25,1,1,3,Clc1ccc(cc1)OP(=O)(Sc1ccccc1c1nc2c(s1)cccc2)Oc1ccc(cc1)Cl,O1O1O2S1,544.4210000000002,5,5.0
Lan2-CMP2310,C25H16N3O7PS2,59.0,CDCl3,565.514200999999,25,3,1,7,[O-][N+](=O)c1ccc(cc1)OP(=O)(Sc1ccccc1c1nc2c(s1)cccc2)Oc1ccc(cc1)[N+](=O)[O-],O1O1O2S1,565.5250000000002,5,5.0
Lan2-CMP2311,C25H17N2O3P,25.7,CDCl3,424.387841,25,2,1,3,O=C1c2ncc(cc2C(=O)N1c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,C1C1C1O2,424.3960000000001,5,5.0
Lan2-CMP2312,C25H17N2O4PS3,63.4,CDCl3,536.582240999999,25,2,1,4,[O-][N+](=O)c1ccc(cc1)OP(=S)(Sc1ccccc1c1sc2c(n1)cccc2)Oc1ccccc1,O1O1S1S2,536.5960000000002,5,5.0
Lan2-CMP2314,C25H18NO2PS3,69.2,CDCl3,491.584681,25,1,1,2,S=P(Sc1ccccc1c1nc2c(s1)cccc2)(Oc1ccccc1)Oc1ccccc1,O1O1S1S2,491.59900000000016,5,5.0
Lan2-CMP2315,C25H18NO3PS2,64.3,CDCl3,475.519081,25,1,1,3,O=P(Sc1ccccc1c1nc2c(s1)cccc2)(Oc1ccccc1)Oc1ccccc1,O1O1O2S1,475.5310000000001,5,5.0
Lan2-CMP2319,C25H19PS,51.25,CDCl3,382.457121,25,0,1,0,S=P1(CC#Cc2ccccc2)C(=CC=C1c1ccccc1)c1ccccc1,C1C1C1S2,382.4680000000001,5,5.0
Lan2-CMP2320,C25H20ClN4O4P,24.6,CDCl3,506.877461,25,4,1,4,COP(=O)(Cc1nn2c(n1)c1c(nc2)Oc2c(C1c1ccc(cc1)Cl)c1ccccc1cc2)OC,C1O1O1O2,506.88600000000014,5,5.0
Lan2-CMP2321,C25H20Cl2NO4P,24.55,CDCl3,500.310361,25,1,1,4,Oc1ccc(cc1)C(P(=O)(Oc1ccccc1)Oc1ccccc1)Nc1ccc(cc1Cl)Cl,C1O1O1O2,500.3180000000001,5,5.0
Lan2-CMP2326,C25H20NO3P,37.8,CDCl3,413.404961,25,1,1,3,O=P1(Oc2ccccc2-c2c(O1)cccc2)C(c1ccccc1)Nc1ccccc1,C1O1O1O2,413.41300000000007,5,5.0
Lan2-CMP2328,C25H21N3PS,49.5,CDCl3,425.485161,25,3,1,0,S=P(N1[H-][n+]2c3ccccc3[nH]c2-c2c1cccc2)(c1ccccc1)c1ccccc1,C1C1N1S2,425.4970000000001,5,5.0
Lan2-CMP2330,C25H21BrNO3P,-5.16,CDCl3,494.316901,25,1,1,3,Brc1ccc(cc1)N1Cc2c(OP1(=O)Oc1c(C)cccc1C)ccc1c2cccc1,N1O1O1O2,494.3250000000002,5,5.0
Lan2-CMP2331,C25H21BrNO4P,-5.14,CDCl3,510.316301,25,1,1,4,Oc1ccc(cc1)C(P(=O)(Oc1ccccc1)Oc1ccccc1)Nc1ccc(cc1)Br,C1O1O1O2,510.3240000000001,5,5.0
Lan2-CMP2332,C25H21BrNO4P,24.52,CDCl3,510.316301,25,1,1,4,Oc1ccc(cc1)C(P(=O)(Oc1ccccc1)Oc1ccccc1)Nc1ccc(cc1)Br,C1O1O1O2,510.3240000000001,5,5.0
Lan2-CMP2333,C25H21N2O6P,24.95,CDCl3,476.417801,25,2,1,6,Oc1ccc(cc1)C(P(=O)(Oc1ccccc1)Oc1ccccc1)Nc1ccc(cc1)[N+](=O)[O-],C1O1O1O2,476.4250000000002,5,5.0
Lan2-CMP2334,C26H23N4O3P,24.5,CDCl3,470.459581,26,4,1,3,COP(=O)(Cc1nn2c(n1)c1c(nc2)Cc2c(C1c1ccccc1)c1ccccc1cc2)OC,C1O1O1O2,470.46900000000016,5,5.0
Lan2-CMP2337,C25H22ClN2O5P,-3.0,CDCl3,496.879341,25,2,1,5,Clc1ccc(cc1)N1CCN(CC1)P(=O)(Oc1cc(=O)oc2c1cccc2)Oc1ccccc1,N1O1O1O2,496.88700000000017,5,5.0
Lan2-CMP2341,C25H22Cl2N3O4PS,21.8,CDCl3,562.404640999999,25,3,1,4,COP(=O)(C(c1ccc(cc1)Cl)Nc1ccc(cc1)Sc1cnn(c(=O)c1Cl)c1ccccc1)OC,C1O1O1O2,562.4150000000003,5,5.0
Lan2-CMP2346,C25H22NO8P,-2.42,CDCl3,495.417841,25,1,1,8,CCOC(=O)CNP(=O)(Oc1ccccc1)Oc1cc(O)c2c(c1)oc(cc2=O)c1ccccc1,N1O1O1O2,495.42400000000026,5,5.0
